trees,depth,min_samples_split,min_samples_leaf,variables,samples,mae_gen_0,mae_gen_1,mae_gen_2,mae_gen_3,mae_gen_4,mae_gen_5,mae_gen_6,mae_gen_7,mae_gen_8,mae_gen_9,final_mae,time
50,10,8,2,0.4,0.6,286.514,93.755,47.638,74.948,60.632,32.186,37.903,36.929,35.811,42.305,74.8621,0.0428649735450745
50,30,8,2,0.4,0.6,283.816,93.675,47.398,76.234,59.662,31.95,37.73,37.408,35.156,43.584,74.6613,0.0432175636291504
50,50,8,2,0.4,0.6,283.803,94.678,48.248,77.131,59.335,32,38.181,37.626,35.212,43.143,74.9357,0.043446261882782
50,None,8,2,0.4,0.6,283.494,94.388,47.688,75.791,59.016,32.977,37.483,36.941,34.482,42.578,74.4838,0.043785183429718
100,10,8,2,0.4,0.6,283.906,94.498,47.603,75.651,59.083,31.768,37.71,36.024,35.325,42.143,74.3711,0.0843327450752258
100,30,8,2,0.4,0.6,286.05,93.782,47.37,76.776,59.971,32.213,37.081,36.485,35.207,43.098,74.8033,0.0847170090675354
100,50,8,2,0.4,0.6,283.726,93.817,47.643,76.115,59.396,31.724,37.599,36.409,34.678,42.304,74.3411,0.0852624821662903
100,None,8,2,0.4,0.6,283.403,94.357,47.725,74.928,58.065,32.067,37.059,37.004,35.25,42.173,74.2031,0.085862193107605
10,10,2,4,0.4,0.6,289.023,101.79,51.963,83.872,61.435,37.587,42.046,42.689,39.687,47.172,79.7264,0.0110172367095947
10,30,2,4,0.4,0.6,283.215,98.968,52.33,77.697,62.567,37.405,43.01,40.909,41.249,48.419,78.5769,0.0109769582748413
10,50,2,4,0.4,0.6,278.648,99.835,52.487,82.703,65.288,39.305,44.196,43.103,40.368,48.995,79.4928,0.0111691880226135
10,None,2,4,0.4,0.6,280.912,103.063,51.883,79.908,67.276,35.439,44.261,44.832,39.27,47.939,79.4783,0.0110280919075012
30,10,2,4,0.4,0.6,285.749,99.434,50.71,78.816,62.211,34.918,41.641,39.717,38.818,44.893,77.6907,0.027302885055542
30,30,2,4,0.4,0.6,284.158,101.131,51.139,79.286,64,36.104,42.052,39.267,37.852,44.803,77.9792,0.0271832036972046
30,50,2,4,0.4,0.6,287.29,99.688,50.167,79.566,60.438,35.555,41.695,39.781,37.516,44.756,77.6452,0.0273293209075928
30,None,2,4,0.4,0.6,281.449,99.358,50.147,79.25,58.472,36.418,41.995,40.322,38.803,44.701,77.0915,0.0272524929046631
50,10,2,4,0.4,0.6,284.325,99.983,50.409,77.728,60.077,34.088,40.927,39.366,37.473,44.29,76.8666,0.0432935285568237
50,30,2,4,0.4,0.6,283.428,99.423,50.167,78.758,63.963,34.683,40.647,39.831,37.453,44.669,77.3022,0.0415543913841248
50,50,2,4,0.4,0.6,283.555,100.043,50.548,80.095,62.059,35.349,41.458,39.888,37.78,45.14,77.5915,0.0398063969612122
50,None,2,4,0.4,0.6,283.935,99.995,50.454,79.158,63.008,34.518,41.323,38.855,38.595,44.431,77.4272,0.039662082195282
100,10,2,4,0.4,0.6,284.642,100.192,49.854,79.586,61.26,34.797,41.121,39.49,37.486,44.278,77.2706,0.0771682047843933
100,30,2,4,0.4,0.6,283.707,99.548,50.095,77.801,61.439,34.675,40.354,39.054,37.704,43.869,76.8246,0.0793129944801331
100,50,2,4,0.4,0.6,282.667,100.141,50.09,80.184,62.211,34.799,40.595,38.649,37.83,43.875,77.1041,0.0800660681724548
100,None,2,4,0.4,0.6,282.881,99.649,49.867,80.185,61.79,34.416,41.305,39.12,36.843,44.128,77.0184,0.0803412675857544
10,10,4,4,0.4,0.6,287.371,100.307,51.865,79.647,66.457,36.424,43.681,43.328,40.204,49.436,79.872,0.0105059480667114
10,30,4,4,0.4,0.6,286.593,100.099,52.456,80.905,68.404,37.898,44.358,42.57,39.844,49.069,80.2196,0.0106227540969849
10,50,4,4,0.4,0.6,280.583,101.728,52.361,80.242,64.117,37.816,43.237,42.635,40.258,48.211,79.1188,0.0105136775970459
10,None,4,4,0.4,0.6,279.788,101.384,51.519,81.878,62.659,37.518,43.637,43.311,40.255,46.389,78.8338,0.0105251431465149
30,10,4,4,0.4,0.6,286.527,100.598,50.706,79.984,62.195,35.867,41.371,41.092,38.09,45.118,78.1548,0.0260888385772705
30,30,4,4,0.4,0.6,282.471,100.41,50.448,78.256,61.306,35.184,40.987,39.732,38.339,44.55,77.1683,0.0261799931526184
30,50,4,4,0.4,0.6,281.664,100.454,50.223,81.522,63.985,36.438,41.723,39.577,36.998,45.56,77.8144,0.0259370923042297
30,None,4,4,0.4,0.6,284.31,100.898,50.804,78.987,61.375,34.963,42.753,40.383,38.396,46.399,77.9268,0.0262575602531433
50,10,4,4,0.4,0.6,284.771,99.747,50.214,79.248,63.792,34.508,41.758,38.204,37.434,44.608,77.4284,0.0414290928840637
50,30,4,4,0.4,0.6,283.992,98.989,50.017,80.233,60.623,34.757,41.034,39.646,37.782,44.653,77.1726,0.0413344311714172
50,50,4,4,0.4,0.6,283.178,99.495,50.57,80.622,63.198,35.16,41.887,39.186,37.859,44.65,77.5805,0.0414768671989441
50,None,4,4,0.4,0.6,285.072,99.87,50.554,80.82,61.711,35.535,41.097,40.375,37.803,45.064,77.7901,0.0417487573623657
100,10,4,4,0.4,0.6,284.685,100.09,49.805,79.315,61.332,33.923,41.62,38.371,37.429,43.918,77.0488,0.0800073027610779
100,30,4,4,0.4,0.6,285.032,99.362,50.12,78.981,61.175,34.961,41.055,39.157,37.555,43.776,77.1174,0.0800062966346741
100,50,4,4,0.4,0.6,284.833,100.499,50.295,80.122,61.564,34.902,40.863,38.755,36.953,44.232,77.3018,0.0799240851402283
100,None,4,4,0.4,0.6,283.539,99.539,50.031,79.598,62.308,34.641,41.667,38.469,37.574,44.12,77.1486,0.0803124952316284
10,10,6,4,0.4,0.6,285.241,101.786,52.492,82.574,60.707,37.445,44.38,44.015,38.942,50.024,79.7606,0.0104959011077881
10,30,6,4,0.4,0.6,285.726,102.447,50.982,82.824,66.292,37.77,44.168,43.859,41.67,50.046,80.5784,0.0105204224586487
10,50,6,4,0.4,0.6,284.734,98.105,51.987,80.527,66.689,37.247,44.105,42.461,39.269,48.416,79.354,0.0107426357269287
10,None,6,4,0.4,0.6,289.046,100.885,50.921,77.583,63.346,36.926,44.375,43.262,39.857,46.408,79.2609,0.0105815696716309
30,10,6,4,0.4,0.6,284.566,100.193,50.737,80.503,63.444,35.409,41.104,40.323,38.684,46.609,78.1572,0.0262619924545288
30,30,6,4,0.4,0.6,284.029,100.838,50.387,78.301,59.63,36.227,42.023,39.839,37.771,45.229,77.4274,0.0262926030158997
30,50,6,4,0.4,0.6,284.218,100.573,50.469,78.402,61.722,34.928,41.634,39.665,38.233,45.746,77.559,0.0262278413772583
30,None,6,4,0.4,0.6,285.153,98.935,50.412,80.15,61.194,34.95,41.819,39.426,39.544,46.502,77.8085,0.0264845681190491
50,10,6,4,0.4,0.6,282.511,99.82,50.527,79.667,62.238,34.562,41.348,38.407,36.934,45.758,77.1772,0.0418457818031311
50,30,6,4,0.4,0.6,283.449,101.098,50.391,79.735,60.428,34.851,40.937,39.684,38.107,43.978,77.2658,0.0420932173728943
50,50,6,4,0.4,0.6,284.223,100.69,50.34,77.379,60.096,34.802,41.267,40.216,37.963,44.706,77.1682,0.0422514724731445
50,None,6,4,0.4,0.6,284.402,101.441,50.036,81.871,60.423,34.858,41.426,39.625,38.845,45.027,77.7954,0.0423440098762512
100,10,6,4,0.4,0.6,283.016,99.437,50.262,78.713,61.955,33.91,40.87,39.41,37.327,43.826,76.8726,0.0817729496955872
100,30,6,4,0.4,0.6,284.128,99.658,50.341,79.922,60.223,34.276,41.149,38.913,37.744,44.398,77.0752,0.082343430519104
100,50,6,4,0.4,0.6,286.487,100.252,50.13,79.107,61.48,33.475,40.855,38.618,38.092,43.839,77.2335,0.0822860407829285
100,None,6,4,0.4,0.6,285.608,101.456,50.239,79.981,60.429,34.831,41.138,39.783,37.835,44.216,77.5516,0.0831278944015503
10,10,8,4,0.4,0.6,284.462,101.713,52.046,80.367,62.753,37.522,43.997,42.126,41.576,48.66,79.5222,0.0108523035049438
10,30,8,4,0.4,0.6,288.658,102.272,52.235,78.454,62.786,36.143,43.963,43.59,42.142,50.425,80.0668,0.0110280680656433
10,50,8,4,0.4,0.6,286.607,101.502,52.052,80.038,59.306,37.42,46.003,43.355,40.559,47.305,79.4147,0.0108531522750855
10,None,8,4,0.4,0.6,285.839,100.232,51.247,81.451,67.388,37.103,42.36,42.67,37.979,47.959,79.4228,0.0108435416221619
30,10,8,4,0.4,0.6,285.815,99.571,50.013,79.245,61.383,36.107,41.83,39.777,36.939,45.291,77.5971,0.026895318031311
30,30,8,4,0.4,0.6,282.871,100.605,50.292,79.497,63.12,35.438,42.218,40.606,38.436,45.37,77.8453,0.0269307565689087
30,50,8,4,0.4,0.6,286.515,101.726,50.358,78.378,61.794,35.333,41.885,39.908,38.318,46.384,78.0599,0.0269996047019958
30,None,8,4,0.4,0.6,282.128,99.068,50.43,79.196,62.311,35.936,41.168,39.841,39.058,46.164,77.53,0.0268040204048157
50,10,8,4,0.4,0.6,285.693,99.756,50.128,79.758,61.364,34.086,42.15,38.562,38.138,44.048,77.3683,0.0427772283554077
50,30,8,4,0.4,0.6,285.76,99.828,50.013,78.213,61.866,34.085,41.717,40.32,38.148,43.979,77.3929,0.0427554869651794
50,50,8,4,0.4,0.6,283.523,99.355,50.084,79.007,61.033,34.688,40.355,39.475,38.549,43.909,76.9978,0.0426455163955689
50,None,8,4,0.4,0.6,283.771,99.771,50.646,79.786,59.53,34.367,41.465,39.596,37.601,44.28,77.0813,0.0429724526405335
100,10,8,4,0.4,0.6,285.203,99.51,50.101,78.394,62.719,34.011,40.984,38.53,37.752,44.44,77.1644,0.082491135597229
100,30,8,4,0.4,0.6,283.293,99.218,49.846,80.957,60.85,34.358,40.851,39.011,37.482,43.741,76.9607,0.0787568616867065
100,50,8,4,0.4,0.6,282.894,99.767,50.111,78.673,61.561,34.399,41.3,38.266,37.049,44.147,76.8167,0.0771970272064209
100,None,8,4,0.4,0.6,283.692,100.145,50.095,78.853,60.315,33.783,41.707,39.251,37.103,43.634,76.8578,0.0791598081588745
10,10,2,8,0.4,0.6,292.833,116.826,62.663,90.932,79.617,48.809,54.27,57.962,55.165,57.345,91.6422,0.0102754235267639
10,30,2,8,0.4,0.6,294.611,116.473,62.197,91.212,85.762,49.83,55.155,57.77,54.864,57.396,92.527,0.010278754234314
10,50,2,8,0.4,0.6,292.395,117.319,61.076,92.67,82.823,47.203,55.444,57.062,56.071,58.217,92.028,0.0104468822479248
10,None,2,8,0.4,0.6,289.454,118.161,60.968,93.869,83.078,46.546,54.431,58.817,56.776,55.403,91.7503,0.010305962562561
30,10,2,8,0.4,0.6,292.353,114.777,60.633,90.313,79.161,46.798,51.872,54.609,52.13,53.923,89.6569,0.0253586292266846
30,30,2,8,0.4,0.6,291.745,117.475,61.319,91.472,81.594,46.432,52.685,55.059,54.005,54.842,90.6628,0.0252453017234802
30,50,2,8,0.4,0.6,292.184,116.364,60.99,88.076,79.136,46.515,51.706,55.315,52.383,55.761,89.843,0.0253881025314331
30,None,2,8,0.4,0.6,293.252,115.386,61.113,88.655,81.79,46.563,52.574,54.556,52.971,56.286,90.3146,0.0254998135566711
50,10,2,8,0.4,0.6,290.641,115.381,61.098,90.582,78.777,45.845,51.879,52.313,52.769,54.734,89.4019,0.0403766322135925
50,30,2,8,0.4,0.6,295.821,116.527,60.823,90.298,80.871,44.459,52.275,53.32,52.543,54.743,90.168,0.0401554298400879
50,50,2,8,0.4,0.6,291.335,114.805,60.369,89.89,79.758,45.289,50.739,53.497,53.817,55.238,89.4737,0.0403637599945068
50,None,2,8,0.4,0.6,294.454,115.512,60.449,90.232,82.953,45.663,51.897,54.223,53.389,54.978,90.375,0.0405514621734619
100,10,2,8,0.4,0.6,292.953,116.361,59.783,88.64,79.791,45.3,52.33,53.025,52.627,53.987,89.4797,0.0773372054100037
100,30,2,8,0.4,0.6,292.493,116.173,60.182,89.897,80.863,45.46,51.336,53.564,51.952,54.385,89.6305,0.0776154232025147
100,50,2,8,0.4,0.6,291.96,116.159,60.049,89.748,79.706,46.782,51.598,53.308,51.622,54.373,89.5305,0.0776956105232239
100,None,2,8,0.4,0.6,292.663,115.764,59.837,89.573,79.583,46.482,51.649,53.135,52.781,54.986,89.6453,0.0781939506530762
10,10,4,8,0.4,0.6,296.609,117.899,63.449,91.012,84.064,47.967,55.375,58.46,55.976,57.762,92.8573,0.0106548070907593
10,30,4,8,0.4,0.6,294.725,115.205,61.086,89.484,84.679,48.716,53.56,57.551,57.922,58.391,92.1319,0.0104333758354187
10,50,4,8,0.4,0.6,292.84,116.752,62.017,89.259,80.302,48.992,55.353,57.838,53.499,58.575,91.5427,0.0104386568069458
10,None,4,8,0.4,0.6,293.754,118.197,60.277,89.833,82.697,49.44,54.453,56.68,54.785,58.374,91.849,0.010618531703949
30,10,4,8,0.4,0.6,292.196,115.946,60.948,88.879,79.877,46.852,52.253,54.522,52.716,54.541,89.873,0.0256625533103943
30,30,4,8,0.4,0.6,295.248,114.822,61.334,89.057,80.998,46.244,53.917,54.494,53.034,55.833,90.4981,0.025893669128418
30,50,4,8,0.4,0.6,293.809,116.174,59.873,89.422,82.372,47.72,52.614,54.886,52.619,55.617,90.5106,0.0257691788673401
30,None,4,8,0.4,0.6,294.247,115.548,61.403,88.549,78.513,45.701,53.243,55.167,52.357,55.467,90.0195,0.0257083296775818
50,10,4,8,0.4,0.6,293.524,116.333,60.345,88.675,80.754,45.753,52.758,54.017,52.723,53.803,89.8685,0.0410989117622376
50,30,4,8,0.4,0.6,293.206,115.883,61.043,88.285,79.923,43.597,52.362,54.79,53.819,54.468,89.7376,0.0414500188827515
50,50,4,8,0.4,0.6,293.307,115.245,60.408,88.633,78.55,47.062,52.749,53.584,53.039,54.066,89.6643,0.0417211031913757
50,None,4,8,0.4,0.6,292.922,116.652,60.192,89.945,80.436,45.979,51.776,53.85,53.405,54.661,89.9818,0.0417434215545654
100,10,4,8,0.4,0.6,294.104,115.079,60.108,89.369,80.486,45.822,51.086,54.237,51.655,53.871,89.5817,0.0774281311035156
100,30,4,8,0.4,0.6,294.388,115.946,60.25,90.275,78.348,45.194,51.92,54.318,52.29,53.719,89.6648,0.0753258967399597
100,50,4,8,0.4,0.6,291.745,115.674,59.811,89.021,79.124,44.628,51.551,53.199,52.727,53.674,89.1154,0.0770374464988708
100,None,4,8,0.4,0.6,293.9,115.067,59.925,87.642,79.452,46.414,51.357,53.14,52.58,54.341,89.3818,0.0780458903312683
10,10,6,8,0.4,0.6,293.256,115.845,60.39,91.879,80.091,47.373,53.486,59.514,56.129,57.609,91.5572,0.0102947402000427
10,30,6,8,0.4,0.6,295.25,117.209,61.852,88.714,83.042,46.903,54.158,58.048,57.802,57.718,92.0696,0.0104839611053467
10,50,6,8,0.4,0.6,298.683,117.356,61.777,89.943,79.679,49.335,54.392,59.207,57.266,58.731,92.6369,0.0103221106529236
10,None,6,8,0.4,0.6,289.572,118.796,63.317,86.823,77.473,47.153,55.437,58.134,56.716,57.471,91.0892,0.010271327495575
30,10,6,8,0.4,0.6,292.98,115.398,60.917,89.083,82.025,45.893,52.131,54.528,52.96,55.624,90.1539,0.0253921175003052
30,30,6,8,0.4,0.6,293.503,115.613,61.114,89.837,81.527,47.606,52.546,54.44,51.706,54.861,90.2753,0.0253521800041199
30,50,6,8,0.4,0.6,292.132,116.69,60.808,89.164,79.879,46.255,52.574,53.909,52.896,53.956,89.8263,0.0252240395545959
30,None,6,8,0.4,0.6,293.837,115.577,60.828,91.61,80.266,48.057,52.247,54.163,53.628,55.978,90.6191,0.0254711985588074
50,10,6,8,0.4,0.6,292.102,115.577,60.854,89.898,80.858,47.033,51.364,52.7,52.956,54.386,89.7728,0.0403193950653076
50,30,6,8,0.4,0.6,294.199,114.603,60.099,89.604,79.764,48.003,51.523,54.114,52.154,54.42,89.8483,0.0401881885528564
50,50,6,8,0.4,0.6,291.359,115.434,60.61,89.661,81.186,47.029,51.939,53.553,53.002,53.908,89.7681,0.0404211139678955
50,None,6,8,0.4,0.6,291.117,115.94,60.349,87.999,82.358,46.202,51.358,54.919,52.996,54.257,89.7495,0.0406002259254456
100,10,6,8,0.4,0.6,292.285,115.208,60.52,89.332,80.496,45.9,51.8,52.985,52.386,54.42,89.5332,0.077637927532196
100,30,6,8,0.4,0.6,291.228,116.274,59.858,90.096,79.033,45.646,51.45,53.107,52.369,54.399,89.346,0.0773496627807617
100,50,6,8,0.4,0.6,292.938,115.391,60.491,89.341,80.935,45.102,51.24,53.241,52.528,54.367,89.5574,0.0776474714279175
100,None,6,8,0.4,0.6,293.02,115.912,60.344,89.099,79.54,45.315,51.709,53.148,52.769,53.79,89.4646,0.0787593388557434
10,10,8,8,0.4,0.6,290.281,115.899,61.752,92.03,83.058,44.934,55.09,56.928,53.045,58.73,91.1747,0.0104720020294189
10,30,8,8,0.4,0.6,296.658,115.287,62.052,91.714,82.383,48.499,54.735,59.059,55.353,58.313,92.4053,0.0104521369934082
10,50,8,8,0.4,0.6,298.446,115.263,62.734,89.976,80.091,47.564,54.929,56.295,58.476,59.895,92.3669,0.0104625129699707
10,None,8,8,0.4,0.6,291.637,119.478,61.291,89.056,84.714,44.373,55.79,58.976,53.901,58.845,91.8061,0.0105573272705078
30,10,8,8,0.4,0.6,292.884,116.785,60.754,88.877,82.471,44.799,52.134,55.029,53.681,55.141,90.2555,0.0259871053695679
30,30,8,8,0.4,0.6,291.729,115.775,60.779,88.847,82.246,45.973,52.23,54.786,51.986,55.086,89.9437,0.0258245253562927
30,50,8,8,0.4,0.6,297.381,114.574,60.564,88.19,81.826,46.427,51.712,55.053,52.083,54.891,90.2701,0.0260845518112183
30,None,8,8,0.4,0.6,290.782,115.248,60.432,87.993,79.865,46.163,52.385,53.719,53.534,55.926,89.6047,0.0261563658714294
50,10,8,8,0.4,0.6,292.231,115.158,60.287,90.101,78.718,47.394,51.308,53.672,52.322,54.368,89.5559,0.0412980222702026
50,30,8,8,0.4,0.6,291.888,114.924,59.978,89.105,80.716,46.163,51.636,53.636,52.624,54.448,89.5118,0.041478865146637
50,50,8,8,0.4,0.6,291.712,115.805,60.745,88.44,80.801,46.925,52.046,54.257,52.635,54.845,89.8211,0.0413404774665833
50,None,8,8,0.4,0.6,290.64,115.691,60.617,88.868,80.134,44.967,52.057,53.329,54.2,53.403,89.3906,0.0416586184501648
100,10,8,8,0.4,0.6,292.922,116.533,60.271,89.5,79.332,45.904,51.622,53.176,52.201,53.696,89.5157,0.0800434851646423
100,30,8,8,0.4,0.6,294.544,115.391,60.105,89.278,79.492,46.503,51.683,53.357,52.777,53.975,89.7105,0.0808000040054321
100,50,8,8,0.4,0.6,293.174,115.333,60.045,89.514,79.78,46.05,51.808,53.203,52.243,54.159,89.5309,0.0750822424888611
100,None,8,8,0.4,0.6,290.926,116.189,60.295,90.634,80.041,45.674,51.375,53.207,52.62,54.183,89.5144,0.0754744982719421
10,10,2,1,0.6,0.6,277.524,83.017,42.236,63.191,58.452,32.341,34.537,35.812,33.993,41.318,70.2421,0.0109200644493103
10,30,2,1,0.6,0.6,277.186,81.355,42.725,65.653,54.18,33.216,33.886,35.495,33.901,43.477,70.1074,0.0109503483772278
10,50,2,1,0.6,0.6,273.122,82.489,42.165,65.957,52.87,31.841,33.351,36.442,32.05,43.63,69.3917,0.0110156321525574
10,None,2,1,0.6,0.6,273.23,82.711,44.025,65.121,56.518,31.811,34.922,36.875,32.215,43.049,70.0477,0.0112477254867554
30,10,2,1,0.6,0.6,278.496,81.893,41.523,63.855,51.744,30.967,32.038,32.256,30.905,41.029,68.4706,0.0275524353981018
30,30,2,1,0.6,0.6,278.718,81.624,40.587,66.418,52.829,30.724,31.694,31.925,31.276,39.914,68.5709,0.0278542947769165
30,50,2,1,0.6,0.6,273.943,82.458,41.779,64.119,51.259,30.719,31.189,32.751,31.429,38.869,67.8515,0.027795102596283
30,None,2,1,0.6,0.6,277.288,80.812,41.55,63.546,52.503,30.059,31.612,31.961,31.17,39.272,67.9773,0.0276679062843323
50,10,2,1,0.6,0.6,277.321,81.07,41.468,64.575,52.805,30.389,30.727,32.031,30.381,39.755,68.0522,0.0443765187263489
50,30,2,1,0.6,0.6,275.108,80.188,40.623,64.564,50.469,29.472,31.342,31.67,30.781,39.506,67.3723,0.0444655275344849
50,50,2,1,0.6,0.6,276.074,79.58,41.534,62.273,51.22,29.995,31.14,31.728,30.636,38.588,67.2768,0.0442627739906311
50,None,2,1,0.6,0.6,272.481,80.553,40.711,61.688,50.508,29.488,31.221,32.055,31.586,38.92,66.9211,0.0442521119117737
100,10,2,1,0.6,0.6,276.411,80.286,40.913,63.337,50.386,29.595,30.731,30.68,31.19,38.868,67.2397,0.0858650898933411
100,30,2,1,0.6,0.6,276.946,80.086,40.756,62.945,50.84,29.785,31.333,31.161,30.436,38.49,67.2778,0.0857139134407043
100,50,2,1,0.6,0.6,274.675,80.555,40.943,63.876,50.958,29.279,30.761,31.374,30.504,37.67,67.0595,0.085854012966156
100,None,2,1,0.6,0.6,277.452,80.732,40.899,64.839,51.237,29.522,30.929,31.07,30.615,38.378,67.5673,0.0862824678421021
10,10,4,1,0.6,0.6,280.614,83.704,45.329,68.44,59.91,32.017,35.936,37.087,32.698,43.46,71.9195,0.0108497977256775
10,30,4,1,0.6,0.6,281.331,86.379,46.027,70.828,56.966,33.119,33.998,34.472,34.532,41.272,71.8924,0.0108323097229004
10,50,4,1,0.6,0.6,284.28,83.517,44.902,63.865,56.442,33.891,34.193,37.31,33.938,46.109,71.8447,0.0110450124740601
10,None,4,1,0.6,0.6,274.711,86.958,45.114,64.189,61.561,32.575,35.046,36.172,33.89,44.012,71.4228,0.0108389163017273
30,10,4,1,0.6,0.6,277.398,83.977,43.458,66.645,53.88,31.238,32.791,33.32,32.071,40.478,69.5256,0.0273847556114197
30,30,4,1,0.6,0.6,280.079,82.777,43.612,67.498,52.771,31.692,33.448,33.457,32.664,42.768,70.0766,0.0271531653404236
30,50,4,1,0.6,0.6,282.04,83.847,43.639,66.352,53.066,30.805,33.324,32.768,32.349,41.029,69.9219,0.0273768067359924
30,None,4,1,0.6,0.6,278.213,83.234,44.01,66.394,53.506,30.205,33.429,33.282,32.98,41.719,69.6972,0.027504575252533
50,10,4,1,0.6,0.6,279.648,83.574,43.903,66.134,54.267,30.497,32.628,33.546,31.975,39.375,69.5547,0.0436020541191101
50,30,4,1,0.6,0.6,277.628,82.249,42.716,66.289,53.559,30.317,32.795,32.102,32.023,40.772,69.045,0.0439924454689026
50,50,4,1,0.6,0.6,278.661,82.382,42.992,65.993,52.879,30.898,32.844,32.276,31.177,40.12,69.0222,0.0441948652267456
50,None,4,1,0.6,0.6,278.114,83.635,43.845,64.919,51.602,30.773,32.555,32.756,31.75,41.113,69.1062,0.0441739892959595
100,10,4,1,0.6,0.6,277.945,82.862,42.718,65.99,53.351,30.391,33.09,32.204,31.719,39.423,68.9693,0.0855344891548157
100,30,4,1,0.6,0.6,277.634,83.183,43.076,66.028,52.101,30.427,33.065,32.281,31.53,39.581,68.8906,0.0859549570083618
100,50,4,1,0.6,0.6,278.272,83.177,43.092,66.759,52.757,29.807,32.494,32.388,31.581,39.479,68.9806,0.0865164256095886
100,None,4,1,0.6,0.6,274.881,82.011,42.702,66.286,53.468,30.216,33.195,32.659,31.795,40.213,68.7426,0.087009801864624
10,10,6,1,0.6,0.6,275.862,90.271,47.725,65.975,60.44,35.158,38.452,38.006,35.53,44.193,73.1612,0.0111174750328064
10,30,6,1,0.6,0.6,278.999,88.622,48.004,70.367,55.06,35.011,37.182,37.65,35.657,47.644,73.4196,0.0112820029258728
10,50,6,1,0.6,0.6,279.056,88.512,47.433,68.844,58.464,33.387,35.941,38.476,34.592,45.549,73.0254,0.0111087441444397
10,None,6,1,0.6,0.6,280.102,86.532,46.175,71.768,57.019,33.197,36.599,37.363,36.199,44.958,72.9912,0.0110977292060852
30,10,6,1,0.6,0.6,279.292,86.525,45.702,69.057,55.437,32.373,34.709,35.616,34.184,42.235,71.513,0.0278052401542664
30,30,6,1,0.6,0.6,278.041,86.826,46.085,67.118,56.99,32.497,35.972,34.903,34.313,43.5,71.6245,0.0278412222862244
30,50,6,1,0.6,0.6,274.313,87.024,44.787,69.476,54.942,32.566,36.088,34.736,33.367,42.834,71.0133,0.0276671648025513
30,None,6,1,0.6,0.6,277.242,86.616,46.002,70.308,54.996,31.157,35.622,35.203,33.613,42.3,71.3059,0.0278867387771606
50,10,6,1,0.6,0.6,279.865,86.675,45.266,68.606,54.395,31.482,34.933,34.976,33.37,42.45,71.2018,0.0444228553771973
50,30,6,1,0.6,0.6,276.994,86.795,45.706,69.527,55.382,31.079,35.014,34.727,32.343,42.803,71.037,0.0442649960517883
50,50,6,1,0.6,0.6,280.772,87.808,45.422,70.668,56.165,31.705,34.688,34.474,32.73,42.3,71.6732,0.0443890571594238
50,None,6,1,0.6,0.6,276.533,87.025,45.4,68.361,55.904,31.474,35.05,34.847,33.381,42.728,71.0703,0.0447812342643738
100,10,6,1,0.6,0.6,276.605,86.368,45.091,68.411,54.14,30.663,34.381,34.223,32.819,42.799,70.55,0.0861440443992615
100,30,6,1,0.6,0.6,279.241,86.751,44.864,69.122,55.295,30.834,33.912,34.139,32.478,41.757,70.8393,0.0865509128570557
100,50,6,1,0.6,0.6,280.211,86.556,45.564,68.558,54.925,31.325,34.343,34.15,32.913,41.298,70.9843,0.0872686290740967
100,None,6,1,0.6,0.6,276.054,86.877,44.882,68.182,54.737,30.518,34.405,34.106,33.656,41.364,70.4781,0.0867746448516846
10,10,8,1,0.6,0.6,283.605,91.242,47.886,69.742,58.629,36.832,40.381,39.644,36.868,48.39,75.3219,0.0107585787773132
10,30,8,1,0.6,0.6,276.203,93.165,49.918,73.736,60.232,35.18,38.907,39.054,36.886,47.382,75.0663,0.0102445507049561
10,50,8,1,0.6,0.6,282.309,93.47,49.7,68.969,63.329,35.867,39.832,39.384,37.553,46.532,75.6945,0.0102895331382751
10,None,8,1,0.6,0.6,282.076,91.911,47.65,72.649,62.88,34.726,39.801,39.243,36.332,45.827,75.3095,0.0105963206291199
30,10,8,1,0.6,0.6,276.911,92.103,47.908,70.85,58.998,33.714,37.048,37.395,35.636,44.428,73.4991,0.0251966595649719
