n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,max_samples,mae_gen_0,mae_gen_1,mae_gen_2,mae_gen_3,mae_gen_4,mae_gen_5,mae_gen_6,mae_gen_7,mae_gen_8,mae_gen_9,final_mae,time
30,30,2,2,0.4,0.4,68.53699999999999,42.849000000000004,33.339,40.205999999999996,40.314,31.143,35.379000000000005,40.69499999999999,52.025,43.801,42.828799999999994,0.02936244010925293
30,50,2,2,0.4,0.4,67.165,42.196,32.789,39.986000000000004,40.001,31.186,35.538,40.47699999999999,51.564,44.840999999999994,42.57430000000001,0.02696699619293213
30,None,2,2,0.4,0.4,66.612,41.954,32.364999999999995,39.991,40.271,31.655999999999995,36.38700000000001,42.062,51.83299999999999,44.171,42.730199999999996,0.027651300430297853
50,10,2,2,0.4,0.4,66.897,42.351,33.2,39.52400000000001,40.048,31.164999999999992,35.122,41.203,51.0,44.85,42.53600000000001,0.04385733366012573
50,30,2,2,0.4,0.4,66.491,40.756,32.26899999999999,39.936,39.499,30.491000000000003,35.230999999999995,40.916,50.832,43.869,42.028999999999996,0.04387355089187622
50,50,2,2,0.4,0.4,67.37,41.95399999999999,32.074,39.714999999999996,39.644999999999996,30.944,35.85,40.824,51.556,43.525,42.345699999999994,0.04384639024734497
50,None,2,2,0.4,0.4,67.977,41.83,33.025,39.751,40.206,30.768,35.410999999999994,41.339,51.136,44.854000000000006,42.6297,0.0439855170249939
100,10,2,2,0.4,0.4,66.008,40.989,31.822000000000003,39.535999999999994,39.41,30.303000000000004,35.348,40.247,50.55,43.853,41.8066,0.08460904598236084
100,30,2,2,0.4,0.4,66.61299999999999,41.295,31.974,39.606,39.414,30.634000000000004,34.904999999999994,40.739,51.137,43.718,42.0035,0.08477190494537354
100,50,2,2,0.4,0.4,66.535,40.93500000000001,32.124,39.88000000000001,40.01200000000001,30.319,35.687,40.425000000000004,51.274,44.625,42.1816,0.08489968299865723
100,None,2,2,0.4,0.4,66.55100000000002,41.569,32.370000000000005,39.27399999999999,39.886,30.457,35.13,40.822,51.223,43.72599999999999,42.10080000000001,0.08509798526763916
10,10,4,2,0.4,0.4,69.67199999999998,42.143,35.838,40.329,41.023999999999994,32.05,37.115,41.708,52.95,47.419,44.02479999999999,0.010853683948516846
10,30,4,2,0.4,0.4,67.833,43.080000000000005,34.708999999999996,41.272,41.784,32.496,37.456,41.809,53.403999999999996,49.322,44.316500000000005,0.010932507514953614
10,50,4,2,0.4,0.4,68.394,41.574,34.736,40.730000000000004,40.979,31.762,36.544,42.749,53.914,47.85799999999999,43.924,0.01111945390701294
10,None,4,2,0.4,0.4,72.175,44.626,34.82,40.812,41.68300000000001,32.207,37.18000000000001,43.208999999999996,52.198,46.793,44.570299999999996,0.010925736427307129
30,10,4,2,0.4,0.4,66.848,41.571000000000005,32.739,40.148,39.80200000000001,30.685000000000002,35.650999999999996,40.787,51.78599999999999,43.78099999999999,42.3798,0.02745208501815796
30,30,4,2,0.4,0.4,66.665,42.136,31.961000000000002,40.39899999999999,39.233000000000004,30.846999999999998,36.021,41.794,51.495999999999995,44.48799999999999,42.504,0.027236168384552003
30,50,4,2,0.4,0.4,67.66499999999999,42.0,32.706999999999994,40.214999999999996,39.766999999999996,30.968999999999994,35.913,41.129000000000005,52.13199999999999,45.081,42.7578,0.02757568597793579
30,None,4,2,0.4,0.4,67.33,41.606,32.674,39.746,39.686,31.060999999999996,35.245999999999995,41.363,51.562,44.38799999999999,42.4662,0.027603628635406493
50,10,4,2,0.4,0.4,67.67,41.818000000000005,32.778,39.876,39.70700000000001,30.655,34.95399999999999,40.754999999999995,51.636,43.70700000000001,42.355599999999995,0.04352811574935913
50,30,4,2,0.4,0.4,66.90700000000001,41.581,32.44,40.11,40.400999999999996,30.647999999999996,34.986000000000004,40.459,51.75699999999999,43.958,42.32470000000001,0.043915045261383054
50,50,4,2,0.4,0.4,66.498,41.999,32.232,39.662,40.629000000000005,30.654000000000003,35.488,41.24099999999999,51.641999999999996,43.722,42.3767,0.043947103023529055
50,None,4,2,0.4,0.4,67.06899999999999,41.358000000000004,32.311,40.371,40.263,30.748,35.555,40.831,51.265,43.782,42.35529999999999,0.04406661987304687
100,10,4,2,0.4,0.4,66.36099999999999,41.775999999999996,31.82,39.653999999999996,40.032000000000004,30.601,34.964999999999996,40.90500000000001,51.335,43.946,42.1395,0.08600581645965576
100,30,4,2,0.4,0.4,66.266,41.913000000000004,31.897,39.346000000000004,39.244,30.709999999999997,35.284000000000006,40.812,51.461,43.85099999999999,42.0784,0.08632932662963867
100,50,4,2,0.4,0.4,66.69699999999999,41.468,31.939000000000004,39.578,39.42,30.826,35.869,40.316,50.93300000000001,43.729,42.0775,0.08465920209884643
100,None,4,2,0.4,0.4,66.50900000000001,41.659,31.622000000000003,39.522000000000006,39.369,30.777000000000005,35.388,41.13100000000001,51.254,43.659,42.089000000000006,0.08369258880615234
10,10,6,2,0.4,0.4,68.63,43.681,35.44199999999999,42.904999999999994,42.18300000000001,34.408,39.504999999999995,43.591,55.771,47.476000000000006,45.3592,0.010849909782409668
10,30,6,2,0.4,0.4,71.13500000000002,44.308,35.705,41.885,41.961,34.376999999999995,38.221,44.805,54.028999999999996,48.568999999999996,45.4995,0.010937905311584473
10,50,6,2,0.4,0.4,71.268,46.775999999999996,37.461,40.92400000000001,40.854,34.608,38.593,44.084999999999994,54.697,48.361,45.762699999999995,0.010789759159088134
10,None,6,2,0.4,0.4,68.326,44.367000000000004,35.97,42.983,42.569,33.562,37.372,42.45,55.06,49.451,45.211000000000006,0.010835440158843994
30,10,6,2,0.4,0.4,67.32300000000001,42.616,34.159000000000006,41.461,40.781,33.154,36.70100000000001,42.281000000000006,53.56299999999999,45.839999999999996,43.7879,0.027249622344970702
30,30,6,2,0.4,0.4,67.16299999999998,42.855000000000004,33.507999999999996,41.230000000000004,40.93900000000001,32.742000000000004,36.035,42.891000000000005,53.137,45.301,43.5801,0.027209019660949706
30,50,6,2,0.4,0.4,67.406,42.001999999999995,33.695,40.171,40.44,32.881,36.79299999999999,43.43399999999999,53.30499999999999,45.88600000000001,43.6013,0.027315945625305177
